record_id,model,condition,rank,source_attached_execution,type_completed_execution,completion_rescue,completion_break,production_accept,reference_accept,accept_agreement,error_set_agreement,production_errors,reference_errors,source_error,completed_error
nvbench2:dev:144,gemma3:27b,direct,1,1,1,0,0,0,0,1,1,count_with_field:x|missing_required_channel,count_with_field:x|missing_required_channel,,
nvbench2:dev:149,gemma3:27b,direct,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:149,gemma3:27b,direct,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:157,gemma3:27b,direct,1,1,1,0,0,0,0,1,1,count_with_field:x,count_with_field:x,,
nvbench2:dev:157,gemma3:27b,direct,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:157,gemma3:27b,direct,3,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:158,gemma3:27b,direct,1,1,1,0,0,0,0,1,1,count_with_field:x,count_with_field:x,,
nvbench2:dev:158,gemma3:27b,direct,2,1,1,0,0,0,0,1,1,count_with_field:x,count_with_field:x,,
nvbench2:dev:165,gemma3:27b,direct,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:165,gemma3:27b,direct,2,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:165,gemma3:27b,direct,3,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:167,gemma3:27b,direct,1,0,0,0,0,0,0,1,1,count_with_field:x|missing_required_channel,count_with_field:x|missing_required_channel,"ValueError: Vega-Lite to SVG conversion failed:
TypeError: Cannot read properties of undefined (reading 'map')
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:22011
    at Sr (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:22029)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:125024
    at J (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:2589)
    at Bf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:124962)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:101866
    at Array.map (<anonymous>)
    at Tu (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:101724)
    at Bu (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:105117)
    at Iu (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:105761)","ValueError: Vega-Lite to SVG conversion failed:
TypeError: Cannot read properties of undefined (reading 'map')
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:22011
    at Sr (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:22029)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:125024
    at J (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:2589)
    at Bf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:124962)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:101866
    at Array.map (<anonymous>)
    at Tu (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:101724)
    at Bu (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:105117)
    at Iu (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:105761)"
nvbench2:dev:176,gemma3:27b,direct,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:176,gemma3:27b,direct,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:182,gemma3:27b,direct,1,1,1,0,0,0,0,1,1,count_with_field:x|missing_required_channel,count_with_field:x|missing_required_channel,,
nvbench2:dev:182,gemma3:27b,direct,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:188,gemma3:27b,direct,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:188,gemma3:27b,direct,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:191,gemma3:27b,direct,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:203,gemma3:27b,direct,1,1,1,0,0,0,0,1,1,count_with_field:x,count_with_field:x,,
nvbench2:dev:203,gemma3:27b,direct,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:203,gemma3:27b,direct,3,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:214,gemma3:27b,direct,1,1,1,0,0,0,0,1,0,missing_required_channel,missing_encoding,,
nvbench2:dev:223,gemma3:27b,direct,1,0,1,1,0,0,0,1,1,missing_required_channel,missing_required_channel,"ValueError: Vega-Lite to SVG conversion failed:
Error: Need a valid continuous axis for boxplots
    at Ns (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:50476)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:51047
    at hs.As [as run] (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:52410)
    at Nc.mapUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80950)
    at Nc.mapLayerOrUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69333)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69237)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80566)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79610
    at zl (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79632)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244374)",
nvbench2:dev:223,gemma3:27b,direct,2,0,1,1,0,0,0,1,1,missing_required_channel,missing_required_channel,"ValueError: Vega-Lite to SVG conversion failed:
Error: Need a valid continuous axis for boxplots
    at Ns (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:50476)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:51047
    at hs.As [as run] (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:52410)
    at Nc.mapUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80950)
    at Nc.mapLayerOrUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69333)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69237)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80566)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79610
    at zl (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79632)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244374)",
nvbench2:dev:228,gemma3:27b,direct,1,1,1,0,0,0,0,1,1,missing_required_channel,missing_required_channel,,
nvbench2:dev:228,gemma3:27b,direct,2,1,1,0,0,0,0,1,1,missing_required_channel,missing_required_channel,,
nvbench2:dev:232,gemma3:27b,direct,1,1,1,0,0,0,0,1,1,count_with_field:theta|missing_required_channel,count_with_field:theta|missing_required_channel,,
nvbench2:dev:245,gemma3:27b,direct,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:245,gemma3:27b,direct,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:245,gemma3:27b,direct,3,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:245,gemma3:27b,direct,4,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:252,gemma3:27b,direct,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:252,gemma3:27b,direct,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:253,gemma3:27b,direct,1,1,1,0,0,0,0,1,1,count_with_field:x,count_with_field:x,,
nvbench2:dev:253,gemma3:27b,direct,2,1,1,0,0,0,0,1,1,count_with_field:x,count_with_field:x,,
nvbench2:dev:253,gemma3:27b,direct,3,1,1,0,0,0,0,1,1,count_with_field:x,count_with_field:x,,
nvbench2:dev:255,gemma3:27b,direct,1,1,1,0,0,0,0,1,1,count_with_field:x,count_with_field:x,,
nvbench2:dev:255,gemma3:27b,direct,2,1,1,0,0,0,0,1,1,count_with_field:x,count_with_field:x,,
nvbench2:dev:256,gemma3:27b,direct,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:256,gemma3:27b,direct,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:256,gemma3:27b,direct,3,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:256,gemma3:27b,direct,4,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:256,gemma3:27b,direct,5,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:259,gemma3:27b,direct,1,1,1,0,0,0,0,1,1,unknown_field:scriptwriter,unknown_field:scriptwriter,,
nvbench2:dev:278,gemma3:27b,direct,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:278,gemma3:27b,direct,2,1,1,0,0,0,0,1,1,count_with_field:x,count_with_field:x,,
nvbench2:dev:278,gemma3:27b,direct,3,1,1,0,0,0,0,1,1,count_with_field:x,count_with_field:x,,
nvbench2:dev:283,gemma3:27b,direct,1,0,0,0,0,1,1,1,1,,,"ValueError: Vega-Lite to SVG conversion failed:
TypeError: Cannot read properties of undefined (reading 'length')
    at c (https://cdn.jsdelivr.net/npm/vega-util@2.1.0/+esm:7:362)
    at ee (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:2954)
    at Ua (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:36254)
    at Sr (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:21718)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:125024
    at J (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:2589)
    at Bf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:124962)
    at new Lf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:123614)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:217939
    at Hp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:218980)","ValueError: Vega-Lite to SVG conversion failed:
TypeError: Cannot read properties of undefined (reading 'length')
    at c (https://cdn.jsdelivr.net/npm/vega-util@2.1.0/+esm:7:362)
    at ee (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:2954)
    at Ua (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:36254)
    at Sr (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:21718)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:125024
    at J (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:2589)
    at Bf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:124962)
    at new Lf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:123614)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:217939
    at Hp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:218980)"
nvbench2:dev:283,gemma3:27b,direct,2,0,0,0,0,1,1,1,1,,,"ValueError: Vega-Lite to SVG conversion failed:
TypeError: Cannot read properties of undefined (reading 'length')
    at c (https://cdn.jsdelivr.net/npm/vega-util@2.1.0/+esm:7:362)
    at ee (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:2954)
    at Ua (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:36254)
    at Sr (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:21718)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:125024
    at J (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:2589)
    at Bf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:124962)
    at new Lf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:123614)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:217939
    at Hp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:218980)","ValueError: Vega-Lite to SVG conversion failed:
TypeError: Cannot read properties of undefined (reading 'length')
    at c (https://cdn.jsdelivr.net/npm/vega-util@2.1.0/+esm:7:362)
    at ee (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:2954)
    at Ua (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:36254)
    at Sr (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:21718)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:125024
    at J (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:2589)
    at Bf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:124962)
    at new Lf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:123614)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:217939
    at Hp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:218980)"
nvbench2:dev:283,gemma3:27b,direct,3,0,0,0,0,1,1,1,1,,,"ValueError: Vega-Lite to SVG conversion failed:
TypeError: Cannot read properties of undefined (reading 'length')
    at c (https://cdn.jsdelivr.net/npm/vega-util@2.1.0/+esm:7:362)
    at ee (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:2954)
    at Ua (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:36254)
    at Sr (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:21718)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:125024
    at J (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:2589)
    at Bf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:124962)
    at new Lf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:123614)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:217939
    at Hp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:218980)","ValueError: Vega-Lite to SVG conversion failed:
TypeError: Cannot read properties of undefined (reading 'length')
    at c (https://cdn.jsdelivr.net/npm/vega-util@2.1.0/+esm:7:362)
    at ee (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:2954)
    at Ua (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:36254)
    at Sr (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:21718)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:125024
    at J (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:2589)
    at Bf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:124962)
    at new Lf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:123614)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:217939
    at Hp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:218980)"
nvbench2:dev:286,gemma3:27b,direct,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:286,gemma3:27b,direct,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:286,gemma3:27b,direct,3,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:292,gemma3:27b,direct,1,0,0,0,0,0,0,1,1,count_with_field:x|count_with_field:y,count_with_field:x|count_with_field:y,"ValueError: Vega-Lite to SVG conversion failed:
TypeError: Cannot read properties of undefined (reading 'selection')
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:78716
    at F (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:847)
    at Sl (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:78691)
    at wl (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:78349)
    at Nc.mapLayerOrUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:84132)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69237)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:84031)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79617
    at zl (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79632)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244374)","ValueError: Vega-Lite to SVG conversion failed:
TypeError: Cannot read properties of undefined (reading 'selection')
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:78716
    at F (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:847)
    at Sl (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:78691)
    at wl (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:78349)
    at Nc.mapLayerOrUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:84132)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69237)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:84031)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79617
    at zl (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79632)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244374)"
nvbench2:dev:292,gemma3:27b,direct,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:292,gemma3:27b,direct,3,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:296,gemma3:27b,direct,1,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:296,gemma3:27b,direct,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:296,gemma3:27b,direct,3,0,0,0,0,1,1,1,1,,,"ValueError: Vega-Lite to SVG conversion failed:
Error: Need a valid continuous axis for boxplots
    at Ns (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:50476)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:51047
    at hs.As [as run] (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:52410)
    at Nc.mapUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80950)
    at Nc.mapLayerOrUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69333)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69237)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80566)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79610
    at zl (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79632)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244374)","ValueError: Vega-Lite to SVG conversion failed:
Error: Need a valid continuous axis for boxplots
    at Ns (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:50476)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:51047
    at hs.As [as run] (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:52410)
    at Nc.mapUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80950)
    at Nc.mapLayerOrUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69333)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69237)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80566)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79610
    at zl (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79632)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244374)"
nvbench2:dev:298,gemma3:27b,direct,1,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:298,gemma3:27b,direct,2,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:298,gemma3:27b,direct,3,0,0,0,0,1,1,1,1,,,"ValueError: Vega-Lite to SVG conversion failed:
Error: Need a valid continuous axis for boxplots
    at Ns (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:50476)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:51047
    at hs.As [as run] (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:52410)
    at Nc.mapUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80950)
    at Nc.mapLayerOrUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69333)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69237)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80566)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79610
    at zl (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79632)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244374)","ValueError: Vega-Lite to SVG conversion failed:
Error: Need a valid continuous axis for boxplots
    at Ns (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:50476)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:51047
    at hs.As [as run] (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:52410)
    at Nc.mapUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80950)
    at Nc.mapLayerOrUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69333)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69237)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80566)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79610
    at zl (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79632)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244374)"
nvbench2:dev:300,gemma3:27b,direct,1,1,1,0,0,0,0,1,1,count_with_field:color|count_with_field:theta,count_with_field:color|count_with_field:theta,,
nvbench2:dev:300,gemma3:27b,direct,2,1,1,0,0,0,0,1,1,count_with_field:color|count_with_field:theta,count_with_field:color|count_with_field:theta,,
nvbench2:dev:300,gemma3:27b,direct,3,1,1,0,0,0,0,1,1,count_with_field:color|count_with_field:theta,count_with_field:color|count_with_field:theta,,
nvbench2:dev:300,gemma3:27b,direct,4,1,1,0,0,0,0,1,1,count_with_field:color|count_with_field:theta,count_with_field:color|count_with_field:theta,,
nvbench2:dev:302,gemma3:27b,direct,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:302,gemma3:27b,direct,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:307,gemma3:27b,direct,1,1,1,0,0,0,0,1,1,count_with_field:color|missing_required_channel,count_with_field:color|missing_required_channel,,
nvbench2:dev:307,gemma3:27b,direct,2,1,1,0,0,0,0,1,1,missing_required_channel,missing_required_channel,,
nvbench2:dev:307,gemma3:27b,direct,3,0,0,0,0,0,0,1,1,count_with_field:y|missing_required_channel,count_with_field:y|missing_required_channel,"ValueError: Vega-Lite to SVG conversion failed:
Error: Invalid field predicate: {""field"":""tourist_attraction_id"",""values"":[""6476"",""8698"",""9919""]}
    at Sr (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:22460)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:125024
    at J (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:2589)
    at Bf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:124962)
    at new Lf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:123614)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:217939
    at Hp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:218980)
    at pg.parseData (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:238151)
    at pg.parse (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:193882)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244409)","ValueError: Vega-Lite to SVG conversion failed:
Error: Invalid field predicate: {""field"":""tourist_attraction_id"",""values"":[""6476"",""8698"",""9919""]}
    at Sr (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:22460)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:125024
    at J (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:2589)
    at Bf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:124962)
    at new Lf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:123614)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:217939
    at Hp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:218980)
    at pg.parseData (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:238151)
    at pg.parse (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:193882)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244409)"
