record_id,gold_count,step4_count,step5_count,step6_count,raw_count,expanded_count,deduplicated_complete_count,cap15_count,step6_set_equal_gold,step6_contains_any_gold,complete_pool_contains_any_gold,heuristic_top5_contains_any_gold
nvbench2:train:405,5,2,5,5,12,12,7,7,1,1,1,1
nvbench2:train:406,5,5,5,5,15,15,10,10,1,1,1,0
nvbench2:train:407,5,1,5,5,11,11,5,5,1,1,1,1
nvbench2:train:408,4,1,1,1,3,3,2,2,0,1,1,1
nvbench2:train:409,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:410,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:411,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:train:412,2,2,1,1,4,4,2,2,0,1,1,1
nvbench2:train:413,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:414,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:415,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:train:416,5,1,5,5,11,11,6,6,1,1,1,1
nvbench2:train:417,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:418,2,1,2,2,5,10,6,6,1,1,1,1
nvbench2:train:419,5,1,5,5,11,11,5,5,1,1,1,1
nvbench2:train:420,5,1,5,5,11,11,5,5,1,1,1,1
nvbench2:train:421,2,1,1,2,4,4,3,3,1,1,1,1
nvbench2:train:422,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:423,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:424,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:train:425,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:426,5,2,5,5,12,12,6,6,1,1,1,1
nvbench2:train:427,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:428,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:429,5,1,5,5,11,11,6,6,1,1,1,1
nvbench2:train:430,3,1,2,1,4,4,3,3,0,1,1,1
nvbench2:train:431,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:432,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:433,5,2,5,5,12,12,12,12,1,1,1,0
nvbench2:train:434,5,2,4,5,11,13,8,8,1,1,1,1
nvbench2:train:435,5,1,5,5,11,11,6,6,1,1,1,1
nvbench2:train:436,5,1,5,5,11,11,6,6,1,1,1,1
nvbench2:train:437,3,1,2,3,6,8,5,5,1,1,1,1
nvbench2:train:438,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:439,4,1,4,4,9,18,18,15,1,1,1,1
nvbench2:train:440,5,1,5,5,11,11,6,6,1,1,1,1
nvbench2:train:441,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:442,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:443,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:444,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:445,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:446,3,1,3,3,7,7,6,6,1,1,1,1
nvbench2:train:447,5,1,1,1,3,3,2,2,0,1,1,1
nvbench2:train:448,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:449,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:450,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:451,2,1,2,2,5,7,7,7,0,0,0,0
nvbench2:train:452,3,1,3,3,7,7,3,3,1,1,1,1
nvbench2:train:453,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:454,3,1,3,3,7,7,3,3,1,1,1,1
nvbench2:train:455,5,2,5,5,12,12,12,12,1,1,1,0
nvbench2:train:456,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:457,5,2,5,5,12,12,12,12,1,1,1,0
nvbench2:train:458,5,1,5,5,11,11,6,6,1,1,1,1
nvbench2:train:459,5,2,5,5,12,12,12,12,1,1,1,0
nvbench2:train:460,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:461,5,1,5,5,11,11,11,11,1,1,1,0
nvbench2:train:462,5,1,5,5,11,11,11,11,1,1,1,0
nvbench2:train:463,5,5,5,5,15,15,10,10,1,1,1,1
nvbench2:train:464,2,2,2,2,6,6,6,6,1,1,1,1
nvbench2:train:465,5,1,5,5,11,11,11,11,1,1,1,0
nvbench2:train:466,4,1,2,4,7,11,7,7,1,1,1,1
nvbench2:train:467,4,1,2,4,7,11,7,7,1,1,1,1
nvbench2:train:468,3,1,3,3,7,7,3,3,1,1,1,1
nvbench2:train:469,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:470,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:train:471,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:472,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:473,4,1,2,4,7,11,7,7,1,1,1,1
nvbench2:train:474,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:475,2,1,2,2,5,10,6,6,1,1,1,1
nvbench2:train:476,5,3,3,3,9,9,6,6,0,1,1,0
nvbench2:train:477,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:train:478,5,3,5,5,13,13,8,8,0,1,1,1
nvbench2:train:479,3,1,3,3,7,7,6,6,1,1,1,1
nvbench2:train:480,5,3,3,3,9,9,6,6,0,1,1,1
nvbench2:train:481,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:482,4,2,4,4,10,10,10,10,1,1,1,0
nvbench2:train:483,5,1,5,5,11,11,10,10,1,1,1,1
nvbench2:train:484,5,2,5,5,12,12,12,12,1,1,1,0
nvbench2:train:485,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:486,5,1,5,5,11,11,11,11,1,1,1,0
nvbench2:train:487,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:488,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:489,5,1,5,5,11,11,10,10,1,1,1,1
nvbench2:train:490,2,1,1,2,4,4,3,3,1,1,1,1
nvbench2:train:491,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:492,5,1,5,5,11,11,10,10,1,1,1,1
nvbench2:train:493,4,2,4,4,10,10,6,6,1,1,1,1
nvbench2:train:494,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:495,4,1,2,4,7,11,7,7,1,1,1,1
nvbench2:train:496,2,1,2,2,5,10,6,6,1,1,1,1
nvbench2:train:497,2,1,2,2,5,10,6,6,1,1,1,1
nvbench2:train:498,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:499,4,1,2,4,7,11,7,7,1,1,1,1
nvbench2:train:500,4,1,2,4,7,11,7,7,1,1,1,1
nvbench2:train:501,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:502,3,1,3,3,7,7,6,6,1,1,1,1
nvbench2:train:503,3,1,3,3,7,7,3,3,1,1,1,1
nvbench2:train:504,4,1,2,2,5,7,7,7,0,1,1,1
nvbench2:train:505,2,1,2,2,5,10,10,10,1,1,1,1
nvbench2:train:506,2,1,2,2,5,10,6,6,1,1,1,1
nvbench2:train:507,4,1,2,4,7,11,7,7,1,1,1,1
nvbench2:train:508,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:509,3,1,3,3,7,7,3,3,1,1,1,1
nvbench2:train:510,2,1,2,2,5,10,10,10,1,1,1,1
nvbench2:train:511,3,1,3,3,7,7,6,6,1,1,1,1
nvbench2:train:512,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:513,2,1,2,2,5,10,10,10,1,1,1,1
nvbench2:train:514,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:515,4,1,2,2,5,7,7,7,0,1,1,1
nvbench2:train:516,3,1,3,3,7,7,3,3,1,1,1,1
nvbench2:train:517,2,1,2,2,5,10,6,6,1,1,1,1
nvbench2:train:518,4,1,2,4,7,11,7,7,1,1,1,1
nvbench2:train:519,3,1,3,3,7,7,6,6,1,1,1,1
nvbench2:train:520,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:521,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:522,2,1,2,2,5,10,6,6,1,1,1,1
nvbench2:train:523,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:524,4,1,2,4,7,11,7,7,1,1,1,1
nvbench2:train:525,2,1,1,1,3,4,3,3,0,1,1,1
nvbench2:train:526,3,1,3,3,7,7,3,3,1,1,1,1
nvbench2:train:527,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:528,2,1,2,2,5,10,10,10,1,1,1,1
nvbench2:train:529,3,1,3,3,7,7,3,3,1,1,1,1
nvbench2:train:530,2,1,2,2,5,10,6,6,1,1,1,1
nvbench2:train:531,2,1,2,2,5,10,10,10,1,1,1,1
nvbench2:train:532,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:533,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:534,2,1,2,2,5,10,6,6,1,1,1,1
nvbench2:train:535,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:536,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:537,2,1,2,2,5,10,6,6,1,1,1,1
nvbench2:train:538,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:539,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:540,5,2,5,5,12,12,12,12,1,1,1,0
nvbench2:train:541,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:542,3,1,2,3,6,8,5,5,1,1,1,1
nvbench2:train:543,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:544,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:545,5,1,5,5,11,11,10,10,1,1,1,0
nvbench2:train:546,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:547,3,1,2,3,6,8,5,5,1,1,1,1
nvbench2:train:548,3,1,3,3,7,14,14,14,1,1,1,1
nvbench2:train:549,5,1,5,5,11,11,11,11,1,1,1,0
nvbench2:train:550,4,4,4,4,12,12,8,8,1,1,1,1
nvbench2:train:551,5,1,5,5,11,11,10,10,1,1,1,0
nvbench2:train:552,5,2,5,5,12,12,12,12,1,1,1,0
nvbench2:train:553,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:554,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:555,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:556,2,1,1,1,3,3,3,3,0,1,1,1
nvbench2:train:557,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:558,4,2,4,4,10,10,6,6,1,1,1,1
nvbench2:train:559,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:560,3,3,3,3,9,9,8,8,1,1,1,0
nvbench2:train:561,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:562,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:563,3,3,3,3,10,10,8,8,1,1,1,0
nvbench2:train:564,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:565,5,5,5,5,15,15,10,10,1,1,1,0
nvbench2:train:566,5,2,5,5,12,12,6,6,1,1,1,1
nvbench2:train:567,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:568,5,2,5,5,12,12,11,11,1,1,1,1
nvbench2:train:569,5,5,5,5,15,15,10,10,1,1,1,0
nvbench2:train:570,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:571,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:572,2,1,1,1,3,3,1,1,0,0,0,0
nvbench2:train:573,5,5,5,5,15,15,9,9,0,1,1,0
nvbench2:train:574,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:575,3,2,3,3,8,8,5,5,1,1,1,1
nvbench2:train:576,2,1,1,2,4,6,4,4,1,1,1,1
nvbench2:train:577,2,1,1,1,3,4,4,4,0,1,1,1
nvbench2:train:578,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:train:579,2,1,1,2,4,6,4,4,1,1,1,1
nvbench2:train:580,2,1,1,2,4,6,4,4,1,1,1,1
nvbench2:train:581,2,1,1,1,3,4,4,4,0,1,1,1
nvbench2:train:582,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:train:583,2,1,1,1,3,4,4,4,0,1,1,1
nvbench2:train:584,2,1,2,2,5,5,2,2,0,0,0,0
nvbench2:train:585,2,1,1,2,4,6,4,4,1,1,1,1
nvbench2:train:586,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:train:587,2,1,1,2,4,6,4,4,1,1,1,1
nvbench2:train:588,2,1,1,1,3,4,3,3,0,1,1,1
nvbench2:train:589,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:590,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:train:591,2,1,1,2,4,6,4,4,1,1,1,1
nvbench2:train:592,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:train:593,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:train:594,2,1,1,2,4,6,4,4,1,1,1,1
nvbench2:train:595,2,1,1,2,4,6,4,4,1,1,1,1
nvbench2:train:596,2,1,2,2,5,5,2,2,1,1,1,1
nvbench2:train:597,2,1,1,2,4,6,4,4,1,1,1,1
nvbench2:train:598,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:train:599,2,1,2,2,5,5,2,2,1,1,1,1
nvbench2:train:600,2,1,1,1,3,3,2,2,0,1,1,1
nvbench2:train:601,2,1,2,2,5,5,2,2,1,1,1,1
nvbench2:train:602,2,1,2,2,5,5,2,2,1,1,1,1
nvbench2:train:603,2,1,1,2,4,6,4,4,1,1,1,1
nvbench2:train:604,2,1,1,2,4,6,4,4,1,1,1,1
nvbench2:train:605,2,1,1,2,4,6,4,4,1,1,1,1
nvbench2:train:606,2,1,2,2,5,5,2,2,1,1,1,1
nvbench2:train:607,4,1,2,4,7,7,6,6,1,1,1,1
nvbench2:train:608,2,1,2,2,5,5,2,2,1,1,1,1
nvbench2:train:609,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:train:610,2,1,2,2,5,5,2,2,1,1,1,1
nvbench2:train:611,2,1,2,2,5,5,2,2,1,1,1,1
nvbench2:train:612,2,1,2,2,5,5,2,2,1,1,1,1
nvbench2:train:613,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:train:614,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:train:615,2,1,1,1,3,4,4,4,0,1,1,1
nvbench2:train:616,2,1,2,2,5,5,2,2,1,1,1,1
nvbench2:train:617,4,1,2,4,7,7,6,6,1,1,1,1
nvbench2:train:618,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:train:619,2,1,1,2,4,6,4,4,1,1,1,1
nvbench2:train:620,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:train:621,2,1,1,2,4,6,4,4,1,1,1,1
nvbench2:train:622,4,1,2,4,7,7,6,6,1,1,1,1
nvbench2:train:623,2,1,1,2,4,6,4,4,1,1,1,1
nvbench2:train:624,2,1,2,2,5,5,2,2,1,1,1,1
nvbench2:train:625,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:train:626,2,1,1,2,4,6,4,4,1,1,1,1
nvbench2:train:627,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:628,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:train:629,2,1,1,1,3,4,3,3,0,1,1,1
nvbench2:train:630,2,1,1,2,4,6,4,4,1,1,1,1
nvbench2:train:631,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:train:632,2,1,1,2,4,6,4,4,1,1,1,1
nvbench2:train:633,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:train:634,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:train:635,2,1,1,2,4,6,4,4,1,1,1,1
nvbench2:train:636,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:637,2,2,2,2,6,6,6,6,1,1,1,1
nvbench2:train:638,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:639,3,2,3,3,8,8,8,8,1,1,1,1
nvbench2:train:640,4,1,4,4,9,9,8,8,1,1,1,1
nvbench2:train:641,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:642,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:643,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:644,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:645,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:646,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:647,4,1,3,3,7,7,7,7,0,1,1,1
nvbench2:train:648,2,2,2,2,6,12,12,12,1,1,1,1
nvbench2:train:649,2,2,2,2,6,12,8,8,1,1,1,1
nvbench2:train:650,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:651,5,1,3,5,9,13,8,8,1,1,1,1
nvbench2:train:652,5,1,3,5,9,13,8,8,1,1,1,1
nvbench2:train:653,3,3,3,3,9,9,6,6,1,1,1,1
nvbench2:train:654,3,3,3,3,9,9,6,6,1,1,1,1
nvbench2:train:655,4,4,4,4,12,12,4,4,1,1,1,1
nvbench2:train:656,4,1,1,1,3,3,2,2,0,1,1,1
nvbench2:train:657,4,2,4,4,10,10,6,6,1,1,1,1
nvbench2:train:658,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:659,5,1,5,5,11,11,10,10,1,1,1,0
nvbench2:train:660,4,1,4,4,9,9,4,4,1,1,1,1
nvbench2:train:661,5,2,2,2,6,6,2,2,0,1,1,1
nvbench2:train:662,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:663,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:train:664,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:train:665,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:666,4,2,4,4,10,10,10,10,1,1,1,0
nvbench2:train:667,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:668,4,1,4,4,9,9,8,8,1,1,1,1
nvbench2:train:669,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:670,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:671,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:672,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:train:673,4,2,4,4,10,10,6,6,1,1,1,1
nvbench2:train:674,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:675,5,5,5,5,15,15,10,10,1,1,1,0
nvbench2:train:676,5,2,5,5,12,12,6,6,1,1,1,1
nvbench2:train:677,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:678,5,2,5,5,12,12,11,11,1,1,1,1
nvbench2:train:679,5,5,5,5,15,15,15,15,1,1,1,0
nvbench2:train:680,4,1,4,4,9,9,9,9,1,1,1,1
nvbench2:train:681,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:682,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:683,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:684,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:685,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:686,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:687,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:688,4,2,4,4,10,10,6,6,1,1,1,1
nvbench2:train:689,5,1,5,5,11,11,11,11,1,1,1,0
nvbench2:train:690,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:691,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:692,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:693,5,1,3,5,9,13,8,8,1,1,1,1
nvbench2:train:694,5,1,4,4,9,9,9,9,0,1,1,0
nvbench2:train:695,5,1,4,4,9,13,13,13,0,1,1,1
nvbench2:train:696,2,1,1,2,4,4,3,3,1,1,1,1
nvbench2:train:697,4,2,4,4,10,10,6,6,1,1,1,1
nvbench2:train:698,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:699,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:700,5,1,3,5,9,9,8,8,1,1,1,1
nvbench2:train:701,2,1,2,2,5,10,6,6,1,1,1,1
nvbench2:train:702,3,2,3,3,8,8,5,5,1,1,1,1
nvbench2:train:703,5,1,5,5,11,11,6,6,1,1,1,1
nvbench2:train:704,5,1,5,5,11,11,11,11,1,1,1,0
nvbench2:train:705,5,1,5,5,11,11,10,10,1,1,1,0
nvbench2:train:706,5,1,5,5,11,11,6,6,1,1,1,1
nvbench2:train:707,5,1,5,5,11,11,11,11,1,1,1,0
nvbench2:train:708,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:709,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:710,5,1,5,5,11,11,5,5,1,1,1,1
nvbench2:train:711,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:712,5,1,5,5,11,11,5,5,1,1,1,1
nvbench2:train:713,2,1,2,2,5,10,10,10,1,1,1,0
nvbench2:train:714,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:715,2,1,2,2,5,10,6,6,1,1,1,1
nvbench2:train:716,4,4,4,4,12,12,4,4,1,1,1,1
nvbench2:train:717,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:718,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:719,4,1,1,1,3,3,1,1,0,1,1,1
nvbench2:train:720,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:train:721,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:722,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:723,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:724,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:725,2,2,2,2,6,6,6,6,1,1,1,1
nvbench2:train:726,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:727,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:728,2,2,2,2,6,6,5,5,1,1,1,1
nvbench2:train:729,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:730,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:731,5,5,5,5,15,15,10,10,1,1,1,0
nvbench2:train:732,5,2,5,5,12,12,6,6,1,1,1,1
nvbench2:train:733,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:734,5,2,5,5,12,12,7,7,1,1,1,1
nvbench2:train:735,5,5,5,5,15,15,15,15,1,1,1,0
nvbench2:train:736,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:737,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:738,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:739,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:740,5,1,5,5,11,11,5,5,1,1,1,1
nvbench2:train:741,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:742,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:743,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:744,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:745,2,2,2,2,6,6,6,6,1,1,1,1
nvbench2:train:746,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:747,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:748,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:749,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:750,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:751,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:752,3,3,3,3,10,10,8,8,1,1,1,0
nvbench2:train:753,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:754,3,3,3,3,10,10,8,8,1,1,1,0
nvbench2:train:755,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:756,5,5,5,5,15,15,10,10,1,1,1,0
nvbench2:train:757,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:758,3,2,3,3,8,8,5,5,1,1,1,1
nvbench2:train:759,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:760,5,1,5,5,11,11,6,6,1,1,1,1
nvbench2:train:761,5,2,4,5,11,13,8,8,1,1,1,1
nvbench2:train:762,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:763,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:764,5,1,5,5,11,11,6,6,1,1,1,1
nvbench2:train:765,3,1,2,3,6,8,5,5,1,1,1,1
nvbench2:train:766,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:767,2,1,2,2,5,10,10,10,1,1,1,1
nvbench2:train:768,5,1,5,5,11,11,6,6,1,1,1,1
nvbench2:train:769,2,2,2,2,6,6,6,6,1,1,1,1
nvbench2:train:770,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:771,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:772,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:773,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:774,2,1,2,2,5,10,10,10,1,1,1,1
nvbench2:train:775,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:776,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:777,3,2,3,3,8,8,5,5,1,1,1,1
nvbench2:train:778,4,1,1,1,3,3,2,2,0,1,1,1
nvbench2:train:779,4,1,4,4,9,9,4,4,1,1,1,1
nvbench2:train:780,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:781,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:782,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:783,2,1,2,2,5,10,6,6,1,1,1,1
nvbench2:train:784,5,1,5,5,11,11,5,5,1,1,1,1
nvbench2:train:785,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:786,5,1,5,5,11,11,6,6,1,1,1,1
nvbench2:train:787,5,1,5,5,11,11,5,5,1,1,1,1
nvbench2:train:788,2,2,2,2,6,6,6,6,1,1,1,1
nvbench2:train:789,2,2,2,2,6,6,3,3,1,1,1,1
nvbench2:train:790,2,1,2,2,5,5,2,2,1,1,1,1
nvbench2:train:791,4,2,3,4,9,9,8,8,1,1,1,1
nvbench2:train:792,4,2,4,4,10,10,10,10,1,1,1,0
nvbench2:train:793,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:train:794,3,2,3,3,8,8,8,8,1,1,1,0
nvbench2:train:795,3,1,2,3,6,8,5,5,1,1,1,1
nvbench2:train:796,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:797,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:train:798,3,1,2,3,6,8,5,5,1,1,1,1
nvbench2:train:799,3,1,2,3,6,8,5,5,1,1,1,1
nvbench2:train:800,2,1,1,1,3,4,4,4,0,1,1,1
nvbench2:train:801,3,1,2,3,6,8,6,6,1,1,1,1
nvbench2:train:802,5,1,5,5,11,11,10,10,1,1,1,1
nvbench2:train:803,3,1,2,3,6,8,5,5,1,1,1,1
nvbench2:train:804,3,1,2,3,6,8,6,6,1,1,1,1
nvbench2:train:805,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:806,3,1,2,3,6,6,5,5,1,1,1,1
nvbench2:train:807,5,1,5,5,11,11,11,11,1,1,1,0
nvbench2:train:808,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:809,4,1,4,4,9,9,8,8,1,1,1,1
nvbench2:train:810,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:811,3,1,2,3,6,8,5,5,1,1,1,1
nvbench2:train:812,5,2,5,5,12,12,6,6,1,1,1,1
